Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
323	Waveform 1	6	62920.841384956	62965.807432243	0.000	237.900	44.9660			17:28:40.8414	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_171500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_171500.aif	820.8415	c
323	Spectrogram 1	6	62920.841384956	62965.807432243	0.000	237.900	44.9660	0.000	0.000	17:28:40.8414	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_171500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_171500.aif	820.8415	c
324	Waveform 1	6	63182.950221741	63259.046609457	0.000	431.700	76.0964			17:33:02.9502	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	182.9500	c
324	Spectrogram 1	6	63182.950221741	63259.046609457	0.000	431.700	76.0964	0.000	0.000	17:33:02.9502	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	182.9500	c
325	Waveform 1	6	63253.349553693	63299.943331198	30.800	211.500	46.5938			17:34:13.3496	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	253.3495	c
325	Spectrogram 1	6	63253.349553693	63299.943331198	30.800	211.500	46.5938	167.969	85.938	17:34:13.3496	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	253.3495	c
326	Waveform 1	6	63364.606790880	63412.624832327	13.200	233.500	48.0180			17:36:04.6068	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	364.6070	c
326	Spectrogram 1	6	63364.606790880	63412.624832327	13.200	233.500	48.0180	19.531	35.156	17:36:04.6068	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	364.6070	c
327	Waveform 1	6	63430.529864731	63459.218609833	0.000	171.800	28.6887			17:37:10.5299	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	430.5300	c
327	Spectrogram 1	6	63430.529864731	63459.218609833	0.000	171.800	28.6887	0.000	0.000	17:37:10.5299	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	430.5300	c
328	Waveform 1	6	63747.488204785	63791.843853240	4.400	180.600	44.3556			17:42:27.4882	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	747.4880	c
328	Spectrogram 1	6	63747.488204785	63791.843853240	4.400	180.600	44.3556	19.531	27.344	17:42:27.4882	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	747.4880	c
329	Waveform 1	6	63831.680676908	63927.106360970	0.000	202.600	95.4257			17:43:51.6807	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	831.6805	c
329	Spectrogram 1	6	63831.680676908	63927.106360970	0.000	202.600	95.4257	0.000	0.000	17:43:51.6807	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_173000.aif	831.6805	c
330	Waveform 1	6	63969.642696677	64044.518286730	0.000	273.100	74.8756			17:46:09.6427	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	69.6425	c
330	Spectrogram 1	6	63969.642696677	64044.518286730	0.000	273.100	74.8756	0.000	0.000	17:46:09.6427	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	69.6425	c
331	Waveform 1	6	64155.153688018	64201.747465524	0.000	207.000	46.5938			17:49:15.1537	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	255.1535	c
331	Spectrogram 1	6	64155.153688018	64201.747465524	0.000	207.000	46.5938	0.000	0.000	17:49:15.1537	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	255.1535	c
332	Waveform 1	6	64407.655338169	64496.163168802	0.000	193.800	88.5078			17:53:27.6553	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	507.6555	sd
332	Spectrogram 1	6	64407.655338169	64496.163168802	0.000	193.800	88.5078	0.000	0.000	17:53:27.6553	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	507.6555	sd
333	Waveform 1	6	64281.506246232	64314.874715712	0.000	246.700	33.3685			17:51:21.5062	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	381.5060	c
333	Spectrogram 1	6	64281.506246232	64314.874715712	0.000	246.700	33.3685	0.000	0.000	17:51:21.5062	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	381.5060	c
334	Waveform 1	6	64649.699271665	64706.669829314	0.000	233.500	56.9706			17:57:29.6993	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	749.6995	c
334	Spectrogram 1	6	64649.699271665	64706.669829314	0.000	233.500	56.9706	0.000	0.000	17:57:29.6993	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	749.6995	c
335	Waveform 1	6	64770.354774115	64830.377325923	0.000	220.300	60.0226			17:59:30.3548	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	870.3550	c
335	Spectrogram 1	6	64770.354774115	64830.377325923	0.000	220.300	60.0226	0.000	0.000	17:59:30.3548	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_174500.aif	870.3550	c
336	Waveform 1	6	65010.241515072	65085.320571402	0.000	198.200	75.0791			18:03:30.2415	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	210.2415	c
336	Spectrogram 1	6	65010.241515072	65085.320571402	0.000	198.200	75.0791	0.000	0.000	18:03:30.2415	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	210.2415	c
337	Waveform 1	6	65118.608104371	65157.266697061	0.000	515.400	38.6586			18:05:18.6081	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	318.6080	c
337	Spectrogram 1	6	65118.608104371	65157.266697061	0.000	515.400	38.6586	0.000	0.000	18:05:18.6081	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	318.6080	c
338	Waveform 1	6	65146.889916918	65192.059430482	0.000	171.800	45.1695			18:05:46.8899	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	346.8900	c
338	Spectrogram 1	6	65146.889916918	65192.059430482	0.000	171.800	45.1695	0.000	0.000	18:05:46.8899	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	346.8900	c
339	Waveform 1	6	65514.960412585	65564.402717973	0.000	220.300	49.4423			18:11:54.9604	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	714.9605	c
339	Spectrogram 1	6	65514.960412585	65564.402717973	0.000	220.300	49.4423	0.000	0.000	18:11:54.9604	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	714.9605	c
340	Waveform 1	6	65342.551225946	65387.110340679	0.000	304.000	44.5591			18:09:02.5512	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	542.5510	c
340	Spectrogram 1	6	65342.551225946	65387.110340679	0.000	304.000	44.5591	0.000	0.000	18:09:02.5512	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	542.5510	c
341	Waveform 1	6	65584.668409194	65635.738444800	0.000	392.100	51.0700			18:13:04.6684	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	784.6685	sd
341	Spectrogram 1	6	65584.668409194	65635.738444800	0.000	392.100	51.0700	0.000	0.000	18:13:04.6684	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_180000.aif	784.6685	sd
342	Waveform 1	6	65870.538528824	65906.348593632	4.400	171.800	35.8101			18:17:50.5385	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	170.5385	c
342	Spectrogram 1	6	65870.538528824	65906.348593632	4.400	171.800	35.8101	39.062	35.156	18:17:50.5385	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	170.5385	c
343	Waveform 1	6	65780.606434250	65814.178370008	0.000	383.300	33.5719			18:16:20.6064	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	80.6065	c
343	Spectrogram 1	6	65780.606434250	65814.178370008	0.000	383.300	33.5719	0.000	0.000	18:16:20.6064	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	80.6065	c
344	Waveform 1	6	66058.520710752	66112.053000000	0.000	229.100	53.5323			18:20:58.5207	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	358.5205	c
344	Spectrogram 1	6	66058.520710752	66112.053000000	0.000	229.100	53.5323	0.000	0.000	18:20:58.5207	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	358.5205	c
345	Waveform 1	6	66114.820591372	66155.513846835	0.000	273.100	40.6933			18:21:54.8206	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	414.8205	c
345	Spectrogram 1	6	66114.820591372	66155.513846835	0.000	273.100	40.6933	0.000	0.000	18:21:54.8206	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	414.8205	c
346	Waveform 1	6	66189.696181424	66244.835542577	0.000	224.700	55.1394			18:23:09.6962	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	489.6960	c
346	Spectrogram 1	6	66189.696181424	66244.835542577	0.000	224.700	55.1394	0.000	0.000	18:23:09.6962	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	489.6960	c
347	Waveform 1	6	66378.105954220	66414.729884137	44.100	224.700	36.6239			18:26:18.1060	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	678.1060	c
347	Spectrogram 1	6	66378.105954220	66414.729884137	44.100	224.700	36.6239	54.688	54.688	18:26:18.1060	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	678.1060	c
348	Waveform 1	6	66418.595743406	66471.293509231	0.000	215.900	52.6978			18:26:58.5957	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	718.5955	c
348	Spectrogram 1	6	66418.595743406	66471.293509231	0.000	215.900	52.6978	0.000	0.000	18:26:58.5957	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	718.5955	c
349	Waveform 1	6	66459.085532592	66479.635626601	92.500	348.000	20.5501			18:27:39.0855	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	759.0855	c
349	Spectrogram 1	6	66459.085532592	66479.635626601	92.500	348.000	20.5501	125.000	121.094	18:27:39.0855	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	759.0855	c
350	Waveform 1	6	66255.462743093	66343.156708616	0.000	185.000	87.6940			18:24:15.4627	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	555.4625	sd
350	Spectrogram 1	6	66255.462743093	66343.156708616	0.000	185.000	87.6940	171.875	0.000	18:24:15.4627	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_181500.aif	555.4625	sd
351	Waveform 1	6	66907.240805011	66977.029738131	0.000	259.900	69.7889			18:35:07.2408	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	307.2410	sd
351	Spectrogram 1	6	66907.240805011	66977.029738131	0.000	259.900	69.7889	0.000	0.000	18:35:07.2408	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	307.2410	sd
352	Waveform 1	6	66655.553019970	66697.467073097	0.000	334.800	41.9141			18:30:55.5530	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	55.5530	c
352	Spectrogram 1	6	66655.553019970	66697.467073097	0.000	334.800	41.9141	0.000	0.000	18:30:55.5530	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	55.5530	c
353	Waveform 1	6	66804.484701646	66831.952649084	30.800	189.400	27.4679			18:33:24.4847	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	204.4845	]c
353	Spectrogram 1	6	66804.484701646	66831.952649084	30.800	189.400	27.4679	66.406	70.312	18:33:24.4847	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_183000.aif	204.4845	]c
354	Waveform 1	6	67663.159618500	67703.649407687	0.000	392.100	40.4898			18:47:43.1596	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	163.1595	c
354	Spectrogram 1	6	67663.159618500	67703.649407687	0.000	392.100	40.4898	0.000	0.000	18:47:43.1596	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	163.1595	c
355	Waveform 1	6	67789.105244160	67825.525707800	0.000	299.600	36.4205			18:49:49.1052	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	289.1050	c
355	Spectrogram 1	6	67789.105244160	67825.525707800	0.000	299.600	36.4205	0.000	0.000	18:49:49.1052	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	289.1050	c
356	Waveform 1	6	68316.612364732	68386.197831575	0.000	233.500	69.5855			18:58:36.6124	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	816.6125	c
356	Spectrogram 1	6	68316.612364732	68386.197831575	0.000	233.500	69.5855	0.000	0.000	18:58:36.6124	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	816.6125	c
357	Waveform 1	6	68040.101693858	68094.020257347	0.000	334.800	53.9186			18:54:00.1017	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	540.1015	c
357	Spectrogram 1	6	68040.101693858	68094.020257347	0.000	334.800	53.9186	0.000	0.000	18:54:00.1017	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_184500.aif	540.1015	c
358	Waveform 1	6	68498.633746420	68512.469453278	0.000	334.800	13.8357			19:01:38.6337	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	98.6335	c
358	Spectrogram 1	6	68498.633746420	68512.469453278	0.000	334.800	13.8357	0.000	0.000	19:01:38.6337	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	98.6335	c
359	Waveform 1	6	68515.521447438	68522.235834589	0.000	277.500	6.7144			19:01:55.5214	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	115.5215	c
359	Spectrogram 1	6	68515.521447438	68522.235834589	0.000	277.500	6.7144	0.000	0.000	19:01:55.5214	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	115.5215	c
360	Waveform 1	6	68525.898227581	68534.240344951	0.000	326.000	8.3421			19:02:05.8982	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	125.8980	c
360	Spectrogram 1	6	68525.898227581	68534.240344951	0.000	326.000	8.3421	74.219	0.000	19:02:05.8982	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	125.8980	c
361	Waveform 1	6	68550.721113414	68571.271207423	0.000	334.800	20.5501			19:02:30.7211	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	150.7210	c
361	Spectrogram 1	6	68550.721113414	68571.271207423	0.000	334.800	20.5501	0.000	0.000	19:02:30.7211	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	150.7210	c
362	Waveform 1	6	68594.873295592	68615.423389601	8.800	356.800	20.5501			19:03:14.8733	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	194.8735	c
362	Spectrogram 1	6	68594.873295592	68615.423389601	8.800	356.800	20.5501	101.562	66.406	19:03:14.8733	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	194.8735	c
363	Waveform 1	6	68627.020967408	68642.077471929	0.000	361.200	15.0565			19:03:47.0210	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	227.0210	c
363	Spectrogram 1	6	68627.020967408	68642.077471929	0.000	361.200	15.0565	0.000	0.000	19:03:47.0210	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	227.0210	c
364	Waveform 1	6	68648.181460249	68673.614744913	0.000	343.600	25.4333			19:04:08.1815	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	248.1815	c
364	Spectrogram 1	6	68648.181460249	68673.614744913	0.000	343.600	25.4333	0.000	0.000	19:04:08.1815	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	248.1815	c
365	Waveform 1	6	68680.329132065	68691.723243595	0.000	334.800	11.3941			19:04:40.3291	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	280.3290	c
365	Spectrogram 1	6	68680.329132065	68691.723243595	0.000	334.800	11.3941	0.000	0.000	19:04:40.3291	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	280.3290	c
366	Waveform 1	6	68704.745085343	68723.260516579	0.000	330.400	18.5154			19:05:04.7451	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	304.7450	c
366	Spectrogram 1	6	68704.745085343	68723.260516579	0.000	330.400	18.5154	0.000	0.000	19:05:04.7451	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	304.7450	c
367	Waveform 1	6	68779.213742841	68794.066781085	0.000	378.900	14.8530			19:06:19.2137	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	379.2135	c
367	Spectrogram 1	6	68779.213742841	68794.066781085	0.000	378.900	14.8530	0.000	0.000	19:06:19.2137	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	379.2135	c
368	Waveform 1	6	68797.525707800	68810.140616993	0.000	356.800	12.6149			19:06:37.5257	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	397.5255	c
368	Spectrogram 1	6	68797.525707800	68810.140616993	0.000	356.800	12.6149	0.000	0.000	19:06:37.5257	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	397.5255	c
369	Waveform 1	6	68820.720863414	68841.067491145	0.000	361.200	20.3466			19:07:00.7209	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_190000.aif	420.7210	c
