Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
208	Spectrogram 1	1	0.1	62.985	62.885	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_070000_25830s645ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_070000_25830s645ms_ch10.aif	NN	nan	raven	0.0
209	Spectrogram 1	1	0.1	63.9295	63.829499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_071500_26915s775ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_071500_26915s775ms_ch10.aif	NN	nan	raven	0.0
210	Spectrogram 1	1	0.1	73.06500000000001	72.96500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_073000_27078s525ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_073000_27078s525ms_ch10.aif	NN	nan	raven	0.0
211	Spectrogram 1	1	0.1	54.839999999999996	54.739999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_074500_28544s130ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_074500_28544s130ms_ch10.aif	NN	nan	raven	0.0
212	Spectrogram 1	1	0.1	62.8945	62.7945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_080000_28844s685ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_080000_28844s685ms_ch10.aif	NN	nan	raven	0.0
213	Spectrogram 1	1	0.1	53.9845	53.884499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_080000_29264s310ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_080000_29264s310ms_ch10.aif	NN	nan	raven	0.0
214	Spectrogram 1	1	0.1	61.995	61.894999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_080000_29615s760ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_080000_29615s760ms_ch10.aif	NN	nan	raven	0.0
215	Spectrogram 1	1	0.1	44.8945	44.7945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_081500_30008s100ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_081500_30008s100ms_ch10.aif	NN	nan	raven	0.0
216	Spectrogram 1	1	0.1	47.5495	47.4495	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_081500_30529s230ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_081500_30529s230ms_ch10.aif	NN	nan	raven	0.0
217	Spectrogram 1	1	0.1	65.14450000000001	65.04450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_084500_31650s810ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_084500_31650s810ms_ch10.aif	NN	nan	raven	0.0
218	Spectrogram 1	1	0.1	72.29950000000001	72.19950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_084500_31952s850ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_084500_31952s850ms_ch10.aif	NN	nan	raven	0.0
219	Spectrogram 1	1	0.1	43.995	43.894999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_084500_32149s260ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_084500_32149s260ms_ch10.aif	NN	nan	raven	0.0
220	Spectrogram 1	1	0.1	66.63000000000001	66.53000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_090000_33028s080ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_090000_33028s080ms_ch10.aif	NN	nan	raven	0.0
221	Spectrogram 1	1	0.1	68.025	67.92500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_091500_33747s855ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_091500_33747s855ms_ch10.aif	NN	nan	raven	0.0
222	Spectrogram 1	1	0.1	77.655	77.555	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_091500_34101s690ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_091500_34101s690ms_ch10.aif	NN	nan	raven	0.0
223	Spectrogram 1	1	0.1	68.025	67.92500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_093000_34285s455ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_093000_34285s455ms_ch10.aif	NN	nan	raven	0.0
224	Spectrogram 1	1	0.1	44.4895	44.3895	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_093000_34457s820ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_093000_34457s820ms_ch10.aif	NN	nan	raven	0.0
225	Spectrogram 1	1	0.1	51.33	51.23	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_093000_34843s425ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_093000_34843s425ms_ch10.aif	NN	nan	raven	0.0
226	Spectrogram 1	1	0.1	78.105	78.00500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_093000_35087s520ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_093000_35087s520ms_ch10.aif	NN	nan	raven	0.0
227	Spectrogram 1	1	0.1	56.3245	56.2245	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_094500_35416s155ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_094500_35416s155ms_ch10.aif	NN	nan	raven	0.0
228	Spectrogram 1	1	0.1	59.8345	59.7345	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_094500_35607s525ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_094500_35607s525ms_ch10.aif	NN	nan	raven	0.0
229	Spectrogram 1	1	0.1	65.63950000000001	65.53950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_104500_38793s930ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_104500_38793s930ms_ch10.aif	NN	nan	raven	0.0
230	Spectrogram 1	1	0.1	60.51	60.41	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_110000_39962s295ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_110000_39962s295ms_ch10.aif	NN	nan	raven	0.0
231	Spectrogram 1	1	0.1	57.135	57.035	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_110000_40421s205ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_110000_40421s205ms_ch10.aif	NN	nan	raven	0.0
232	Spectrogram 1	1	0.1	80.265	80.165	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_111500_41184s705ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_111500_41184s705ms_ch10.aif	NN	nan	raven	0.0
233	Spectrogram 1	1	0.1	52.004999999999995	51.904999999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_121500_44310s420ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_121500_44310s420ms_ch10.aif	NN	nan	raven	0.0
234	Spectrogram 1	1	0.1	48.7195	48.619499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_123000_45362s115ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_123000_45362s115ms_ch10.aif	NN	nan	raven	0.0
235	Spectrogram 1	1	0.1	58.3945	58.2945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_124500_46169s595ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_124500_46169s595ms_ch10.aif	NN	nan	raven	0.0
236	Spectrogram 1	1	0.1	61.635	61.535	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_140000_50702s325ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_140000_50702s325ms_ch10.aif	NN	nan	raven	0.0
237	Spectrogram 1	1	0.1	59.7895	59.689499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_141500_52160s415ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_141500_52160s415ms_ch10.aif	NN	nan	raven	0.0
238	Spectrogram 1	1	0.1	151.17000000000002	151.07000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_143000_53046s930ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_143000_53046s930ms_ch10.aif	NN	nan	raven	0.0
239	Spectrogram 1	1	0.1	52.905	52.805	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_144500_53400s090ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_144500_53400s090ms_ch10.aif	NN	nan	raven	0.0
240	Spectrogram 1	1	0.1	67.6645	67.56450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_151500_55048s470ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_151500_55048s470ms_ch10.aif	NN	nan	raven	0.0
241	Spectrogram 1	1	0.1	65.0995	64.99950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_153000_56288s280ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_153000_56288s280ms_ch10.aif	NN	nan	raven	0.0
242	Spectrogram 1	1	0.1	51.9595	51.8595	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_163000_59536s155ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_163000_59536s155ms_ch10.aif	NN	nan	raven	0.0
243	Spectrogram 1	1	0.1	49.0345	48.9345	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_163000_60102s915ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_163000_60102s915ms_ch10.aif	NN	nan	raven	0.0
244	Spectrogram 1	1	0.1	59.16	59.059999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_164500_60612s780ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_164500_60612s780ms_ch10.aif	NN	nan	raven	0.0
245	Spectrogram 1	1	0.1	44.2195	44.119499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_210000_76482s165ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_210000_76482s165ms_ch10.aif	NN	nan	raven	0.0
246	Spectrogram 1	1	0.1	49.5745	49.4745	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_231500_84229s215ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_231500_84229s215ms_ch10.aif	NN	nan	raven	0.0
247	Spectrogram 1	1	0.1	44.2195	44.119499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_013000_5704s575ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_013000_5704s575ms_ch10.aif	NN	nan	raven	0.0
248	Spectrogram 1	1	0.1	56.775	56.675	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_070000_25520s190ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_070000_25520s190ms_ch10.aif	NN	nan	raven	0.0
249	Spectrogram 1	1	0.1	71.4	71.30000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_073000_27087s255ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_073000_27087s255ms_ch10.aif	NN	nan	raven	0.0
250	Spectrogram 1	1	0.1	52.725	52.625	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_080000_28949s700ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_080000_28949s700ms_ch10.aif	NN	nan	raven	0.0
251	Spectrogram 1	1	0.1	69.24000000000001	69.14000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_083000_30924s870ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_083000_30924s870ms_ch10.aif	NN	nan	raven	0.0
252	Spectrogram 1	1	0.1	50.385	50.285	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_083000_31112s850ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_083000_31112s850ms_ch10.aif	NN	nan	raven	0.0
253	Spectrogram 1	1	0.1	70.635	70.53500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_090000_33074s655ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_090000_33074s655ms_ch10.aif	NN	nan	raven	0.0
254	Spectrogram 1	1	0.1	58.26	58.16	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_091500_33980s430ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_091500_33980s430ms_ch10.aif	NN	nan	raven	0.0
255	Spectrogram 1	1	0.1	69.06	68.96000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_094500_35437s215ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_094500_35437s215ms_ch10.aif	NN	nan	raven	0.0
256	Spectrogram 1	1	0.1	59.025	58.925	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_101500_37234s875ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_101500_37234s875ms_ch10.aif	NN	nan	raven	0.0
257	Spectrogram 1	1	0.1	60.5545	60.454499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_103000_37957s035ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_103000_37957s035ms_ch10.aif	NN	nan	raven	0.0
258	Spectrogram 1	1	0.1	74.0995	73.99950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_103000_38124s600ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_103000_38124s600ms_ch10.aif	NN	nan	raven	0.0
259	Spectrogram 1	1	0.1	58.934999999999995	58.834999999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_104500_38858s325ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_104500_38858s325ms_ch10.aif	NN	nan	raven	0.0
260	Spectrogram 1	1	0.1	70.76950000000001	70.66950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_104500_39033s165ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_104500_39033s165ms_ch10.aif	NN	nan	raven	0.0
261	Spectrogram 1	1	0.1	61.3195	61.2195	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_110000_40112s085ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_110000_40112s085ms_ch10.aif	NN	nan	raven	0.0
262	Spectrogram 1	1	0.1	69.42	69.32000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_111500_41008s200ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_111500_41008s200ms_ch10.aif	NN	nan	raven	0.0
263	Spectrogram 1	1	0.1	102.135	102.03500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_113000_41690s850ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_113000_41690s850ms_ch10.aif	NN	nan	raven	0.0
264	Spectrogram 1	1	0.1	45.3	45.199999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_120000_43363s605ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_120000_43363s605ms_ch10.aif	NN	nan	raven	0.0
265	Spectrogram 1	1	0.1	74.95500000000001	74.85500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_120000_44091s300ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_120000_44091s300ms_ch10.aif	NN	nan	raven	0.0
266	Spectrogram 1	1	0.1	44.4	44.3	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_123000_45174s585ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_123000_45174s585ms_ch10.aif	NN	nan	raven	0.0
267	Spectrogram 1	1	0.1	63.4345	63.3345	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_130000_47333s595ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_130000_47333s595ms_ch10.aif	NN	nan	raven	0.0
268	Spectrogram 1	1	0.1	82.06500000000001	81.96500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_133000_49108s170ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_133000_49108s170ms_ch10.aif	NN	nan	raven	0.0
269	Spectrogram 1	1	0.1	57.089999999999996	56.989999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_134500_50382s240ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_134500_50382s240ms_ch10.aif	NN	nan	raven	0.0
270	Spectrogram 1	1	0.1	111.62950000000001	111.52950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_154500_56918s070ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_154500_56918s070ms_ch10.aif	NN	nan	raven	0.0
271	Spectrogram 1	1	0.1	48.5395	48.439499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_161500_59269s530ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_161500_59269s530ms_ch10.aif	NN	nan	raven	0.0
272	Spectrogram 1	1	0.1	98.98450000000001	98.88450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_170000_62072s850ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_170000_62072s850ms_ch10.aif	NN	nan	raven	0.0
273	Spectrogram 1	1	0.1	90.84	90.74000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_171500_62789s880ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_171500_62789s880ms_ch10.aif	NN	nan	raven	0.0
274	Spectrogram 1	1	0.1	66.81	66.71000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100214_233000_84637s890ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100214_233000_84637s890ms_ch10.aif	NN	nan	raven	0.0
275	Spectrogram 1	1	0.1	55.11	55.01	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_000000_175s125ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_000000_175s125ms_ch10.aif	NN	nan	raven	0.0
276	Spectrogram 1	1	0.1	55.29	55.19	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100218_014500_6673s440ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100218_014500_6673s440ms_ch10.aif	NN	nan	raven	0.0
