Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
575	Spectrogram 1	1	0.1	90.76950000000001	90.66950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_104500_38957s940ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_104500_38957s940ms_ch10.aif	NN	nan	raven	0.0
576	Spectrogram 1	1	0.1	89.64500000000001	89.54500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_104500_39311s340ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_104500_39311s340ms_ch10.aif	NN	nan	raven	0.0
577	Spectrogram 1	1	0.1	70.8345	70.73450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_104500_39486s255ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_104500_39486s255ms_ch10.aif	NN	nan	raven	0.0
578	Spectrogram 1	1	0.1	70.0695	69.96950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_110000_39768s615ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_110000_39768s615ms_ch10.aif	NN	nan	raven	0.0
579	Spectrogram 1	1	0.1	71.19500000000001	71.09500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_110000_40135s980ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_110000_40135s980ms_ch10.aif	NN	nan	raven	0.0
580	Spectrogram 1	1	0.1	76.10000000000001	76.00000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_111500_40888s965ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_111500_40888s965ms_ch10.aif	NN	nan	raven	0.0
581	Spectrogram 1	1	0.1	92.6145	92.51450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_111500_41018s475ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_111500_41018s475ms_ch10.aif	NN	nan	raven	0.0
582	Spectrogram 1	1	0.1	81.545	81.44500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_113000_41469s885ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_113000_41469s885ms_ch10.aif	NN	nan	raven	0.0
583	Spectrogram 1	1	0.1	94.86500000000001	94.76500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_113000_41755s485ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_113000_41755s485ms_ch10.aif	NN	nan	raven	0.0
584	Spectrogram 1	1	0.1	72.3875	72.28750000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_113000_41852s865ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_113000_41852s865ms_ch10.aif	NN	nan	raven	0.0
585	Spectrogram 1	1	0.1	124.51950000000001	124.41950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_113000_42118s440ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_113000_42118s440ms_ch10.aif	NN	nan	raven	0.0
586	Spectrogram 1	1	0.1	70.7	70.60000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_113000_42164s385ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_113000_42164s385ms_ch10.aif	NN	nan	raven	0.0
587	Spectrogram 1	1	0.1	97.60950000000001	97.50950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_114500_42368s175ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_114500_42368s175ms_ch10.aif	NN	nan	raven	0.0
588	Spectrogram 1	1	0.1	83.25450000000001	83.15450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_114500_42515s640ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_114500_42515s640ms_ch10.aif	NN	nan	raven	0.0
589	Spectrogram 1	1	0.1	125.64500000000001	125.54500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_114500_42652s110ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_114500_42652s110ms_ch10.aif	NN	nan	raven	0.0
590	Spectrogram 1	1	0.1	79.56500000000001	79.46500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_114500_42755s610ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_114500_42755s610ms_ch10.aif	NN	nan	raven	0.0
591	Spectrogram 1	1	0.1	90.45500000000001	90.35500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_114500_42938s790ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_114500_42938s790ms_ch10.aif	NN	nan	raven	0.0
592	Spectrogram 1	1	0.1	73.82700000000001	73.72700000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_114500_43041s075ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_114500_43041s075ms_ch10.aif	NN	nan	raven	0.0
593	Spectrogram 1	1	0.1	98.825	98.72500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_120000_43460s415ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_120000_43460s415ms_ch10.aif	NN	nan	raven	0.0
594	Spectrogram 1	1	0.1	97.8345	97.73450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_120000_43948s095ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_120000_43948s095ms_ch10.aif	NN	nan	raven	0.0
595	Spectrogram 1	1	0.1	106.385	106.28500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_120000_44055s240ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_120000_44055s240ms_ch10.aif	NN	nan	raven	0.0
596	Spectrogram 1	1	0.1	69.80000000000001	69.70000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_121500_44749s995ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_121500_44749s995ms_ch10.aif	NN	nan	raven	0.0
597	Spectrogram 1	1	0.1	124.00250000000001	123.90250000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_121500_44876s580ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_121500_44876s580ms_ch10.aif	NN	nan	raven	0.0
598	Spectrogram 1	1	0.1	76.4145	76.31450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_121500_44969s550ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_121500_44969s550ms_ch10.aif	NN	nan	raven	0.0
599	Spectrogram 1	1	0.1	75.87450000000001	75.77450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_123000_45112s095ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_123000_45112s095ms_ch10.aif	NN	nan	raven	0.0
600	Spectrogram 1	1	0.1	69.12450000000001	69.02450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_123000_45180s765ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_123000_45180s765ms_ch10.aif	NN	nan	raven	0.0
601	Spectrogram 1	1	0.1	67.325	67.22500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_123000_45542s325ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_123000_45542s325ms_ch10.aif	NN	nan	raven	0.0
602	Spectrogram 1	1	0.1	251.1945	251.0945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_123000_45856s860ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_123000_45856s860ms_ch10.aif	NN	nan	raven	0.0
603	Spectrogram 1	1	0.1	72.635	72.53500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_124500_46500s630ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_124500_46500s630ms_ch10.aif	NN	nan	raven	0.0
604	Spectrogram 1	1	0.1	120.38000000000001	120.28000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_124500_46656s015ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_124500_46656s015ms_ch10.aif	NN	nan	raven	0.0
605	Spectrogram 1	1	0.1	73.3095	73.2095	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_124500_46784s220ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_124500_46784s220ms_ch10.aif	NN	nan	raven	0.0
606	Spectrogram 1	1	0.1	76.8195	76.71950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_130000_47048s625ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_130000_47048s625ms_ch10.aif	NN	nan	raven	0.0
607	Spectrogram 1	1	0.1	80.915	80.81500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_130000_47531s580ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_130000_47531s580ms_ch10.aif	NN	nan	raven	0.0
608	Spectrogram 1	1	0.1	75.56	75.46000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_131500_48311s925ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_131500_48311s925ms_ch10.aif	NN	nan	raven	0.0
609	Spectrogram 1	1	0.1	67.95500000000001	67.85500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_133000_48606s705ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_133000_48606s705ms_ch10.aif	NN	nan	raven	0.0
610	Spectrogram 1	1	0.1	112.86500000000001	112.76500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_133000_48967s140ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_133000_48967s140ms_ch10.aif	NN	nan	raven	0.0
611	Spectrogram 1	1	0.1	103.1225	103.02250000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_133000_49091s295ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_133000_49091s295ms_ch10.aif	NN	nan	raven	0.0
612	Spectrogram 1	1	0.1	66.83000000000001	66.73000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_134500_49507s875ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_134500_49507s875ms_ch10.aif	NN	nan	raven	0.0
613	Spectrogram 1	1	0.1	66.2	66.10000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_134500_49868s310ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_134500_49868s310ms_ch10.aif	NN	nan	raven	0.0
614	Spectrogram 1	1	0.1	78.98	78.88000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_134500_49999s620ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_134500_49999s620ms_ch10.aif	NN	nan	raven	0.0
615	Spectrogram 1	1	0.1	72.04950000000001	71.94950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_134500_50134s470ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_134500_50134s470ms_ch10.aif	NN	nan	raven	0.0
616	Spectrogram 1	1	0.1	86.76450000000001	86.66450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_134500_50187s165ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_134500_50187s165ms_ch10.aif	NN	nan	raven	0.0
617	Spectrogram 1	1	0.1	90.1845	90.0845	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_134500_50347s680ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_134500_50347s680ms_ch10.aif	NN	nan	raven	0.0
618	Spectrogram 1	1	0.1	79.025	78.92500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_140000_50639s220ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_140000_50639s220ms_ch10.aif	NN	nan	raven	0.0
619	Spectrogram 1	1	0.1	66.06500000000001	65.96500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_140000_50769s480ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_140000_50769s480ms_ch10.aif	NN	nan	raven	0.0
620	Spectrogram 1	1	0.1	67.8195	67.71950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_140000_51129s960ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_140000_51129s960ms_ch10.aif	NN	nan	raven	0.0
621	Spectrogram 1	1	0.1	71.37450000000001	71.27450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_141500_51795s075ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_141500_51795s075ms_ch10.aif	NN	nan	raven	0.0
622	Spectrogram 1	1	0.1	69.35000000000001	69.25000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_141500_51837s465ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_141500_51837s465ms_ch10.aif	NN	nan	raven	0.0
623	Spectrogram 1	1	0.1	74.6375	74.53750000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_141500_51879s247ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_141500_51879s247ms_ch10.aif	NN	nan	raven	0.0
624	Spectrogram 1	1	0.1	77.35950000000001	77.25950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_143000_52955s700ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_143000_52955s700ms_ch10.aif	NN	nan	raven	0.0
625	Spectrogram 1	1	0.1	71.28500000000001	71.18500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_144500_53118s675ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_144500_53118s675ms_ch10.aif	NN	nan	raven	0.0
626	Spectrogram 1	1	0.1	71.15	71.05000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_144500_53408s055ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_144500_53408s055ms_ch10.aif	NN	nan	raven	0.0
627	Spectrogram 1	1	0.1	75.2445	75.14450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_150000_54725s415ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_150000_54725s415ms_ch10.aif	NN	nan	raven	0.0
628	Spectrogram 1	1	0.1	75.245	75.14500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_150000_54811s905ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_150000_54811s905ms_ch10.aif	NN	nan	raven	0.0
629	Spectrogram 1	1	0.1	67.4595	67.35950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_151500_55455s375ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_151500_55455s375ms_ch10.aif	NN	nan	raven	0.0
630	Spectrogram 1	1	0.1	67.73	67.63000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_151500_55630s635ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_151500_55630s635ms_ch10.aif	NN	nan	raven	0.0
631	Spectrogram 1	1	0.1	67.50500000000001	67.40500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_153000_55815s885ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_153000_55815s885ms_ch10.aif	NN	nan	raven	0.0
632	Spectrogram 1	1	0.1	93.87450000000001	93.77450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_153000_56587s560ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_153000_56587s560ms_ch10.aif	NN	nan	raven	0.0
633	Spectrogram 1	1	0.1	73.76	73.66000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_160000_57843s135ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_160000_57843s135ms_ch10.aif	NN	nan	raven	0.0
634	Spectrogram 1	1	0.1	76.0545	75.95450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_160000_57928s530ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_160000_57928s530ms_ch10.aif	NN	nan	raven	0.0
635	Spectrogram 1	1	0.1	71.37450000000001	71.27450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_160000_58076s265ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_160000_58076s265ms_ch10.aif	NN	nan	raven	0.0
636	Spectrogram 1	1	0.1	73.98450000000001	73.88450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_160000_58449s975ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_160000_58449s975ms_ch10.aif	NN	nan	raven	0.0
637	Spectrogram 1	1	0.1	78.575	78.47500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_161500_58667s535ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_161500_58667s535ms_ch10.aif	NN	nan	raven	0.0
638	Spectrogram 1	1	0.1	71.465	71.36500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_161500_58853s370ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_161500_58853s370ms_ch10.aif	NN	nan	raven	0.0
639	Spectrogram 1	1	0.1	69.665	69.56500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_161500_59053s080ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_161500_59053s080ms_ch10.aif	NN	nan	raven	0.0
640	Spectrogram 1	1	0.1	81.45500000000001	81.35500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_163000_59793s240ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_163000_59793s240ms_ch10.aif	NN	nan	raven	0.0
641	Spectrogram 1	1	0.1	67.50500000000001	67.40500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_163000_60141s435ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_163000_60141s435ms_ch10.aif	NN	nan	raven	0.0
642	Spectrogram 1	1	0.1	78.84450000000001	78.74450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_164500_60364s215ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_164500_60364s215ms_ch10.aif	NN	nan	raven	0.0
643	Spectrogram 1	1	0.1	66.92	66.82000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_164500_60501s825ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_164500_60501s825ms_ch10.aif	NN	nan	raven	0.0
